B=10,E=1,0.24351669170366919,0.8106796116504854
B=10,E=2,0.2535581968771081,0.8106796116504854
B=10,E=3,0.2637090988653038,0.8106796116504854
B=11,E=0,0.24490417113377946,0.8106796116504854
B=11,E=1,0.23630778951053197,0.8106796116504854
B=11,E=2,0.2435266895123123,0.8106796116504854
B=11,E=3,0.2424069685574339,0.8106796116504854
B=12,E=0,0.23870384790652352,0.8106796116504854
B=12,E=1,0.23882031139118384,0.8106796116504854
B=12,E=2,0.2382225159944551,0.8106796116504854
B=12,E=3,0.24384105972426814,0.8106796116504854
B=13,E=0,0.2412820236701274,0.8106796116504854
B=13,E=1,0.2407931340478533,0.8106796116504854
B=13,E=2,0.23763063442458043,0.8106796116504854
B=13,E=3,0.24719753100656341,0.8106796116504854
B=14,E=0,0.2411391062221682,0.8106796116504854
B=14,E=1,0.24100264390089207,0.8106796116504854
B=14,E=2,0.23651196468001248,0.8106796116504854
B=14,E=3,0.2560213645720045,0.8106796116504854
B=15,E=0,0.23700298435592104,0.8106796116504854
B=15,E=1,0.23407963948546495,0.8106796116504854
B=15,E=2,0.2357878261840295,0.8106796116504854
B=15,E=3,0.25394344179381606,0.8106796116504854
B=16,E=0,0.23481345080647417,0.8106796116504854
B=16,E=1,0.2383439602908681,0.8106796116504854
B=16,E=2,0.23657251601657925,0.8106796116504854
B=16,E=3,0.2462602778194866,0.8106796116504854
B=17,E=0,0.23077139253284348,0.8106796116504854
B=17,E=1,0.23892854560181062,0.8106796116504854
B=17,E=2,0.24075235046040375,0.8106796116504854
B=17,E=3,0.24643686872127787,0.8106796116504854
B=18,E=0,0.23886754489634685,0.8106796116504854
B=18,E=1,0.23864416516938078,0.8106796116504854
B=18,E=2,0.23496472272593774,0.8106796116504854
B=18,E=3,0.251958217046604,0.8106796116504854
B=19,E=0,0.23809787425843976,0.8106796116504854
B=19,E=1,0.23886165672466178,0.8106796116504854
B=19,E=2,0.2379944998486794,0.8106796116504854
B=19,E=3,0.2495785251229885,0.8106796116504854
B=20,E=0,0.2333091862898127,0.8106796116504854
B=20,E=1,0.23730658731686483,0.8106796116504854
B=20,E=2,0.24055847771791403,0.8106796116504854
B=20,E=3,0.24415247502034368,0.8106796116504854
B=21,E=0,0.2328300571511953,0.8106796116504854
B=21,E=1,0.23735757022344803,0.8106796116504854
B=21,E=2,0.23546297737900324,0.8106796116504854
B=21,E=3,0.24868458069680244,0.8106796116504854
B=22,E=0,0.23321459388330457,0.8106796116504854
B=22,E=1,0.23682605264466083,0.8106796116504854
B=22,E=2,0.23460854275338786,0.8106796116504854
B=22,E=3,0.24704614386072357,0.8106796116504854
B=23,E=0,0.23826105497843433,0.8106796116504854
B=23,E=1,0.23760095521293587,0.8106796116504854
B=23,E=2,0.2377188654599798,0.8106796116504854
B=23,E=3,0.2485548317460925,0.8106796116504854
B=24,E=0,0.2329029985502824,0.8106796116504854
B=24,E=1,0.23393392367071927,0.8106796116504854
B=24,E=2,0.24301427328894984,0.8106796116504854
B=24,E=3,0.25047660408884903,0.8106796116504854
B=25,E=0,0.23109034659821073,0.8106796116504854
B=25,E=1,0.23052282761161438,0.8106796116504854
B=25,E=2,0.24347737307871564,0.8106796116504854
B=25,E=3,0.24640092424994967,0.8106796116504854
B=26,E=0,0.2318143087392215,0.8106796116504854
B=26,E=1,0.2299048777843181,0.8106796116504854
B=26,E=2,0.24440908341584855,0.8106796116504854
B=26,E=3,0.2450349219299819,0.8106796116504854
B=27,E=0,0.2334549968566576,0.8106796116504854
B=27,E=1,0.2284236034536591,0.8106796116504854
B=27,E=2,0.23860618588626084,0.8106796116504854
B=27,E=3,0.2448948585485159,0.8106796116504854
B=28,E=0,0.23531229542013243,0.8106796116504854
B=28,E=1,0.22993042606010497,0.8106796116504854
B=28,E=2,0.23848136264254194,0.8106796116504854
B=28,E=3,0.24699860292393602,0.8106796116504854
B=29,E=0,0.23483748848552113,0.8106796116504854
B=29,E=1,0.2299027567786228,0.8106796116504854
B=29,E=2,0.2378338237015318,0.8106796116504854
B=29,E=3,0.24856831891869255,0.8106796116504854
B=30,E=0,0.23563372693284446,0.8106796116504854
B=30,E=1,0.23202595662107328,0.8106796116504854
B=30,E=2,0.24007894043615977,0.8106796116504854
B=30,E=3,0.24661678701487647,0.8106796116504854
B=31,E=0,0.23411382843284112,0.8106796116504854
B=31,E=1,0.2304918272452887,0.8106796116504854
B=31,E=2,0.24080902782773594,0.8106796116504854
B=31,E=3,0.24703977720607437,0.8106796116504854
B=32,E=0,0.23140581742808752,0.8106796116504854
B=32,E=1,0.2278258649527597,0.8106796116504854
B=32,E=2,0.24008749841876753,0.8106796116504854
B=32,E=3,0.2483451481146627,0.8106796116504854
B=33,E=0,0.2331895626062764,0.8106796116504854
B=33,E=1,0.2291164033231667,0.8106796116504854
B=33,E=2,0.2401730847921566,0.8106796116504854
B=33,E=3,0.24392998639611088,0.8106796116504854
B=34,E=0,0.2374418298482147,0.8106796116504854
B=34,E=1,0.23223615710193865,0.8106796116504854
B=34,E=2,0.2381221007051411,0.8106796116504854
B=34,E=3,0.23943205425505246,0.8106796116504854
B=35,E=0,0.23470694761702426,0.8106796116504854
B=35,E=1,0.2335490765574454,0.8106796116504854
B=35,E=2,0.23776659175890988,0.8106796116504854
B=35,E=3,0.2438156183715432,0.8106796116504854
B=36,E=0,0.23323027747322542,0.8106796116504854
B=36,E=1,0.230592525435198,0.8106796116504854
B=36,E=2,0.23921976880071802,0.8106796116504854
B=36,E=3,0.23948860085633894,0.8106796116504854
B=37,E=0,0.23235078285098784,0.8106796116504854
B=37,E=1,0.22988434213748818,0.8106796116504854
B=37,E=2,0.23769465454000846,0.8106796116504854
B=37,E=3,0.2400167059374405,0.8106796116504854
B=38,E=0,0.23435628390608232,0.8106796116504854
B=38,E=1,0.2303157109974998,0.8106796116504854
B=38,E=2,0.23573259495099477,0.8106796116504854
B=38,E=3,0.23737709909036356,0.8106796116504854
B=39,E=0,0.23021707174950565,0.8106796116504854
B=39,E=1,0.22999063814225842,0.8106796116504854
B=39,E=2,0.2385200837910205,0.8106796116504854
B=39,E=3,0.23672322658657197,0.8106796116504854
B=40,E=0,0.23144914922876791,0.8106796116504854
B=40,E=1,0.2302264151276211,0.8106796116504854
B=40,E=2,0.24286402884004873,0.8106796116504854
B=40,E=3,0.2378456486084288,0.8106796116504854
B=41,E=0,0.23344699286863413,0.8106796116504854
B=41,E=1,0.23118670101777597,0.8106796116504854
B=41,E=2,0.24106427304224098,0.8106796116504854
B=41,E=3,0.23890478265580195,0.8106796116504854
B=42,E=0,0.23030272158964896,0.8106796116504854
B=42,E=1,0.23197163436482285,0.8106796116504854
B=42,E=2,0.24014107596905168,0.8106796116504854
B=42,E=3,0.23940306419399685,0.8106796116504854
B=43,E=0,0.23481402042885433,0.8106796116504854
B=43,E=1,0.23175657542234476,0.8106796116504854
B=43,E=2,0.24000495809915934,0.8106796116504854
B=43,E=3,0.23646019341073513,0.8106796116504854
B=44,E=0,0.22401339431825718,0.8106796116504854
B=44,E=1,0.23070090032459703,0.8106796116504854
B=44,E=2,0.23907265701832262,0.8106796116504854
B=44,E=3,0.23965290623456373,0.8106796116504854
B=45,E=0,0.22483076306586827,0.8106796116504854
B=45,E=1,0.23055234255534707,0.8106796116504854
B=45,E=2,0.2401820591856797,0.8106796116504854
B=45,E=3,0.24141202308184348,0.8106796116504854
B=46,E=0,0.22277853896742827,0.8106796116504854
B=46,E=1,0.23178539413551832,0.8106796116504854
B=46,E=2,0.24161520506901216,0.8106796116504854
B=46,E=3,0.2400012003645128,0.8106796116504854
B=47,E=0,0.22757274644276615,0.8106796116504854
B=47,E=1,0.2337535664804342,0.8106796116504854
B=47,E=2,0.2433905657998033,0.8106796116504854
B=47,E=3,0.2373673610603447,0.8106796116504854
B=48,E=0,0.23161911744869002,0.8106796116504854
B=48,E=1,0.23433951528417832,0.8106796116504854
B=48,E=2,0.23669498883977658,0.8106796116504854
B=48,E=3,0.23852118124738844,0.8106796116504854
B=49,E=0,0.23138763212638377,0.8106796116504854
B=49,E=1,0.2350999319462421,0.8106796116504854
B=49,E=2,0.23766248960565325,0.8106796116504854
B=49,E=3,0.23849187225092497,0.8106796116504854
B=50,E=0,0.23271504858448874,0.8106796116504854
B=50,E=1,0.2326115023173484,0.8106796116504854
B=50,E=2,0.2390769258344377,0.8106796116504854
B=50,E=3,0.23879875624934857,0.8106796116504854
